32,JAWA BARAT,3216,KABUPATEN BEKASI,81131,KUINTAL,2020
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,21173,KUINTAL,2020
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,3996,KUINTAL,2020
32,JAWA BARAT,3271,KOTA BOGOR,4772,KUINTAL,2020
32,JAWA BARAT,3272,KOTA SUKABUMI,0,KUINTAL,2020
32,JAWA BARAT,3273,KOTA BANDUNG,330,KUINTAL,2020
32,JAWA BARAT,3274,KOTA CIREBON,40640,KUINTAL,2020
32,JAWA BARAT,3275,KOTA BEKASI,18853,KUINTAL,2020
32,JAWA BARAT,3276,KOTA DEPOK,1558,KUINTAL,2020
32,JAWA BARAT,3277,KOTA CIMAHI,128,KUINTAL,2020
32,JAWA BARAT,3278,KOTA TASIKMALAYA,8117,KUINTAL,2020
32,JAWA BARAT,3279,KOTA BANJAR,12240,KUINTAL,2020
32,JAWA BARAT,3201,KABUPATEN BOGOR,47471,KUINTAL,2021
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,47138,KUINTAL,2021
32,JAWA BARAT,3203,KABUPATEN CIANJUR,253601,KUINTAL,2021
32,JAWA BARAT,3204,KABUPATEN BANDUNG,23817,KUINTAL,2021
32,JAWA BARAT,3205,KABUPATEN GARUT,126179,KUINTAL,2021
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,39024,KUINTAL,2021
32,JAWA BARAT,3207,KABUPATEN CIAMIS,55395,KUINTAL,2021
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,217734,KUINTAL,2021
32,JAWA BARAT,3209,KABUPATEN CIREBON,494262,KUINTAL,2021
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,652889,KUINTAL,2021
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,672531,KUINTAL,2021
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,933979,KUINTAL,2021
32,JAWA BARAT,3213,KABUPATEN SUBANG,497296,KUINTAL,2021
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,25846,KUINTAL,2021
32,JAWA BARAT,3215,KABUPATEN KARAWANG,104921,KUINTAL,2021
32,JAWA BARAT,3216,KABUPATEN BEKASI,153691,KUINTAL,2021
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,32693,KUINTAL,2021
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,279,KUINTAL,2021
32,JAWA BARAT,3271,KOTA BOGOR,3979,KUINTAL,2021
32,JAWA BARAT,3272,KOTA SUKABUMI,0,KUINTAL,2021
32,JAWA BARAT,3273,KOTA BANDUNG,50,KUINTAL,2021
32,JAWA BARAT,3274,KOTA CIREBON,3783,KUINTAL,2021
32,JAWA BARAT,3275,KOTA BEKASI,19498,KUINTAL,2021
32,JAWA BARAT,3276,KOTA DEPOK,1661,KUINTAL,2021
32,JAWA BARAT,3277,KOTA CIMAHI,200,KUINTAL,2021
32,JAWA BARAT,3278,KOTA TASIKMALAYA,4932,KUINTAL,2021
32,JAWA BARAT,3279,KOTA BANJAR,27878,KUINTAL,2021
32,JAWA BARAT,3201,KABUPATEN BOGOR,26693,KUINTAL,2022
32,JAWA BARAT,3202,KABUPATEN SUKABUMI,19352,KUINTAL,2022
32,JAWA BARAT,3203,KABUPATEN CIANJUR,444851,KUINTAL,2022
32,JAWA BARAT,3204,KABUPATEN BANDUNG,88396,KUINTAL,2022
32,JAWA BARAT,3205,KABUPATEN GARUT,192273,KUINTAL,2022
32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,31006,KUINTAL,2022
32,JAWA BARAT,3207,KABUPATEN CIAMIS,69239,KUINTAL,2022
32,JAWA BARAT,3208,KABUPATEN KUNINGAN,238909,KUINTAL,2022
32,JAWA BARAT,3209,KABUPATEN CIREBON,433515,KUINTAL,2022
32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,284629,KUINTAL,2022
32,JAWA BARAT,3211,KABUPATEN SUMEDANG,615143,KUINTAL,2022
32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,1556682,KUINTAL,2022
32,JAWA BARAT,3213,KABUPATEN SUBANG,187639,KUINTAL,2022
32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,27643,KUINTAL,2022
32,JAWA BARAT,3215,KABUPATEN KARAWANG,74780,KUINTAL,2022
32,JAWA BARAT,3216,KABUPATEN BEKASI,114145,KUINTAL,2022
32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,55169,KUINTAL,2022
32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,78,KUINTAL,2022
32,JAWA BARAT,3271,KOTA BOGOR,1050,KUINTAL,2022
32,JAWA BARAT,3272,KOTA SUKABUMI,0,KUINTAL,2022
32,JAWA BARAT,3273,KOTA BANDUNG,28,KUINTAL,2022
32,JAWA BARAT,3274,KOTA CIREBON,703,KUINTAL,2022
32,JAWA BARAT,3275,KOTA BEKASI,30560,KUINTAL,2022
32,JAWA BARAT,3276,KOTA DEPOK,1577,KUINTAL,2022
32,JAWA BARAT,3277,KOTA CIMAHI,112,KUINTAL,2022
32,JAWA BARAT,3278,KOTA TASIKMALAYA,918,KUINTAL,2022
32,JAWA BARAT,3279,KOTA BANJAR,16655,KUINTAL,2022
